Customer ID,Name,Surname,Gender,Age,Region,Job Classification,Date Joined,Balance,DateKey
100002456,Cameron,Cameron,Male,44,England,Other,04.Oct.15,54062.08,10/4/2015
100002457,Joseph,Rees,Male,39,England,Blue Collar,04.Oct.15,9947.41,10/4/2015
100002458,Wanda,Wallace,Female,38,England,White Collar,04.Oct.15,67842.28,10/4/2015
100002459,Peter,James,Male,37,England,White Collar,04.Oct.15,19014.05,10/4/2015
100002460,John,Clarkson,Male,22,England,White Collar,04.Oct.15,781.84,10/4/2015
100002461,Robert,Walker,Male,34,England,White Collar,04.Oct.15,99934.82,10/4/2015
200002462,Melanie,Miller,Female,49,Scotland,White Collar,04.Oct.15,64721.73,10/4/2015
200002463,Nicola,Dyer,Female,53,Scotland,Other,04.Oct.15,7887.99,10/4/2015
100002464,Emily,Mackenzie,Female,36,England,White Collar,05.Oct.15,51614.58,10/5/2015
100002465,Amy,Jones,Female,34,England,White Collar,05.Oct.15,9286.99,10/5/2015
100002466,Virginia,Skinner,Female,27,England,Blue Collar,05.Oct.15,3471.22,10/5/2015
100002467,Mary,Brown,Female,35,England,Blue Collar,05.Oct.15,39047.45,10/5/2015
100002468,Robert,Mills,Male,42,England,White Collar,05.Oct.15,368.53,10/5/2015
100002469,Frank,Powell,Male,22,England,White Collar,05.Oct.15,66480.85,10/5/2015
200002470,Adam,Bell,Male,61,Scotland,Other,05.Oct.15,35341.04,10/5/2015
300002471,Kimberly,MacDonald,Female,44,Wales,Other,05.Oct.15,1884.22,10/5/2015
400002472,Jane,Wilson,Female,46,Northern Ireland,Other,05.Oct.15,44875.11,10/5/2015
100002473,Jake,Churchill,Male,31,England,Blue Collar,06.Oct.15,56801.98,10/6/2015
100002474,Chloe,Powell,Female,22,England,Blue Collar,06.Oct.15,2301.9,10/6/2015
100002475,Diane,Newman,Female,25,England,White Collar,06.Oct.15,29770.55,10/6/2015
100002476,Nathan,Graham,Male,47,England,White Collar,06.Oct.15,63746.78,10/6/2015
100002477,Trevor,Wilson,Male,26,England,White Collar,06.Oct.15,81489.43,10/6/2015
100002478,Diane,May,Female,38,England,Other,06.Oct.15,37142.39,10/6/2015
100002479,Andrew,Oliver,Male,37,England,White Collar,06.Oct.15,27526.79,10/6/2015
100002480,Deirdre,Mackay,Female,27,England,Blue Collar,06.Oct.15,115220.03,10/6/2015
100002481,Julia,Stewart,Female,25,England,Blue Collar,06.Oct.15,31113.33,10/6/2015
100002482,Yvonne,Poole,Female,20,England,White Collar,06.Oct.15,74880.21,10/6/2015
200002483,Heather,Brown,Female,45,Scotland,Other,06.Oct.15,24993.27,10/6/2015
200002484,Warren,Rutherford,Male,50,Scotland,Blue Collar,06.Oct.15,1566.53,10/6/2015
200002485,Heather,King,Female,53,Scotland,Other,06.Oct.15,12769.93,10/6/2015
200002486,Rebecca,Hunter,Female,52,Scotland,Other,06.Oct.15,6222.21,10/6/2015
200002487,Trevor,Dyer,Male,58,Scotland,Blue Collar,06.Oct.15,51723.62,10/6/2015
300002488,Simon,Hardacre,Male,42,Wales,White Collar,06.Oct.15,5436,10/6/2015
300002489,Andrew,Tucker,Male,37,Wales,White Collar,06.Oct.15,13005.94,10/6/2015
300002490,Max,Parr,Male,31,Wales,Blue Collar,06.Oct.15,40081.67,10/6/2015
300002491,Emma,Campbell,Female,24,Wales,Blue Collar,06.Oct.15,16527,10/6/2015
300002492,Maria,Wright,Female,36,Wales,White Collar,06.Oct.15,1576.57,10/6/2015
100002493,Carol,Hart,Female,43,England,Blue Collar,07.Oct.15,20996.83,10/7/2015
100002494,Samantha,Nolan,Female,38,England,White Collar,07.Oct.15,33589.65,10/7/2015
100002495,Oliver,Rees,Male,30,England,White Collar,07.Oct.15,54432.83,10/7/2015
100002496,Jacob,Edmunds,Male,37,England,White Collar,07.Oct.15,24607.65,10/7/2015
100002497,Yvonne,Parsons,Female,36,England,White Collar,07.Oct.15,111371.69,10/7/2015
100002498,Carl,Langdon,Male,30,England,White Collar,07.Oct.15,40488.29,10/7/2015
200002499,Alexander,May,Male,32,Scotland,Blue Collar,07.Oct.15,701.13,10/7/2015
200002500,Joshua,Nash,Male,56,Scotland,Blue Collar,07.Oct.15,21196.37,10/7/2015
200002501,Warren,Ferguson,Male,59,Scotland,Blue Collar,07.Oct.15,690.99,10/7/2015
300002502,Jane,MacLeod,Female,26,Wales,White Collar,07.Oct.15,37590.69,10/7/2015
100002503,Alexander,Welch,Male,28,England,Blue Collar,08.Oct.15,102952.98,10/8/2015
100002504,Amelia,Powell,Female,35,England,Other,08.Oct.15,42162.2,10/8/2015
100002505,John,Springer,Male,46,England,Blue Collar,08.Oct.15,22318.08,10/8/2015
100002506,Austin,Hemmings,Male,41,England,White Collar,08.Oct.15,28479.51,10/8/2015
100002507,Natalie,Howard,Female,42,England,White Collar,08.Oct.15,55193.59,10/8/2015
100002508,Gavin,Sutherland,Male,42,England,White Collar,08.Oct.15,33299.64,10/8/2015
100002509,Nicholas,Butler,Male,30,England,Blue Collar,08.Oct.15,2603.66,10/8/2015
100002510,Sam,Parr,Male,37,England,Blue Collar,08.Oct.15,28386.21,10/8/2015
100002511,Dylan,Hughes,Male,37,England,Other,08.Oct.15,8819.9,10/8/2015
100002512,Vanessa,Alsop,Female,41,England,White Collar,08.Oct.15,36174.14,10/8/2015
100002513,Lillian,Hunter,Female,31,England,White Collar,08.Oct.15,10512.25,10/8/2015
200002514,Warren,Rutherford,Male,62,Scotland,Blue Collar,08.Oct.15,83595.79,10/8/2015
200002515,Christian,Miller,Male,46,Scotland,Other,08.Oct.15,76601.08,10/8/2015
200002516,Dominic,Sanderson,Male,54,Scotland,Blue Collar,08.Oct.15,96359.91,10/8/2015
200002517,Michelle,Clark,Female,60,Scotland,Other,08.Oct.15,47942.04,10/8/2015
200002518,Jack,Rees,Male,44,Scotland,Blue Collar,08.Oct.15,6697.68,10/8/2015
200002519,Colin,Randall,Male,52,Scotland,Blue Collar,08.Oct.15,675.08,10/8/2015
300002520,Amanda,Bell,Female,44,Wales,White Collar,08.Oct.15,94722.42,10/8/2015
400002521,Penelope,Parsons,Female,20,Northern Ireland,Other,08.Oct.15,9707.95,10/8/2015
400002522,Abigail,Reid,Female,40,Northern Ireland,Blue Collar,08.Oct.15,58691.17,10/8/2015
100002523,Jake,May,Male,40,England,Blue Collar,09.Oct.15,41371.52,10/9/2015
100002524,Megan,Mathis,Female,31,England,White Collar,09.Oct.15,20953.3,10/9/2015
100002525,Nicholas,Hunter,Male,33,England,Blue Collar,09.Oct.15,12798.63,10/9/2015
100002526,Diana,McGrath,Female,34,England,White Collar,09.Oct.15,30002.9,10/9/2015
100002527,Owen,Scott,Male,27,England,White Collar,09.Oct.15,8121.14,10/9/2015
100002528,Steven,Cameron,Male,34,England,White Collar,09.Oct.15,3014.85,10/9/2015
100002529,Sally,Wilkins,Female,36,England,White Collar,09.Oct.15,24177.3,10/9/2015
100002530,Megan,Abraham,Female,39,England,White Collar,09.Oct.15,33703.11,10/9/2015
100002531,Bella,Dowd,Female,38,England,White Collar,09.Oct.15,35992.01,10/9/2015
100002532,Colin,Campbell,Male,30,England,White Collar,09.Oct.15,20362.27,10/9/2015
200002533,Evan,Reid,Male,47,Scotland,Blue Collar,09.Oct.15,17274.32,10/9/2015
200002534,Fiona,Scott,Female,52,Scotland,Blue Collar,09.Oct.15,34890.3,10/9/2015
200002535,Evan,Paige,Male,60,Scotland,Blue Collar,09.Oct.15,11663.35,10/9/2015
200002536,Victor,Black,Male,54,Scotland,Blue Collar,09.Oct.15,96381.84,10/9/2015
300002537,Sean,Powell,Male,39,Wales,Other,09.Oct.15,3575.21,10/9/2015
300002538,Vanessa,Blake,Female,38,Wales,White Collar,09.Oct.15,30345.62,10/9/2015
300002539,Julian,Mackay,Male,35,Wales,Other,09.Oct.15,136365.52,10/9/2015
400002540,Deirdre,Lyman,Female,30,Northern Ireland,Other,09.Oct.15,60385.3,10/9/2015
400002541,Alexandra,Clarkson,Female,31,Northern Ireland,White Collar,09.Oct.15,48247.85,10/9/2015
100002542,William,Arnold,Male,37,England,White Collar,10.Oct.15,118379.33,10/10/2015
100002543,Sally,Poole,Female,19,England,White Collar,10.Oct.15,37946.24,10/10/2015
100002544,Kevin,Arnold,Male,33,England,Blue Collar,10.Oct.15,4706.69,10/10/2015
100002545,Tim,Brown,Male,36,England,White Collar,10.Oct.15,41643.52,10/10/2015
100002546,Dan,Thomson,Male,48,England,Other,10.Oct.15,39445.7,10/10/2015
100002547,Amanda,Hart,Female,25,England,White Collar,10.Oct.15,41415.13,10/10/2015
200002548,Steven,Arnold,Male,52,Scotland,Blue Collar,10.Oct.15,34118.28,10/10/2015
300002549,Leonard,Black,Male,39,Wales,White Collar,10.Oct.15,28142.18,10/10/2015
400002550,Lily,Baker,Female,23,Northern Ireland,Other,10.Oct.15,55821.07,10/10/2015
400002551,Olivia,Chapman,Female,43,Northern Ireland,Other,10.Oct.15,29990.71,10/10/2015
100002552,Megan,Churchill,Female,24,England,White Collar,11.Oct.15,27806.65,10/11/2015
100002553,Stephanie,Peters,Female,31,England,White Collar,11.Oct.15,5062.51,10/11/2015
100002554,Dominic,Bailey,Male,24,England,Blue Collar,11.Oct.15,5396.97,10/11/2015
100002555,Dorothy,Payne,Female,31,England,White Collar,11.Oct.15,87684.33,10/11/2015
100002556,Ella,Langdon,Female,29,England,White Collar,11.Oct.15,9622.64,10/11/2015
100002557,Jessica,Lawrence,Female,25,England,White Collar,11.Oct.15,20412.43,10/11/2015
100002558,Matt,Miller,Male,30,England,White Collar,11.Oct.15,23025.61,10/11/2015
100002559,Theresa,Nolan,Female,32,England,White Collar,11.Oct.15,31476.35,10/11/2015
100002560,Leonard,James,Male,29,England,White Collar,11.Oct.15,11246.02,10/11/2015
100002561,Ruth,Peters,Female,21,England,White Collar,11.Oct.15,14599.55,10/11/2015
100002562,Nicholas,Powell,Male,48,England,White Collar,11.Oct.15,3961.9,10/11/2015
200002563,Sophie,Davies,Female,59,Scotland,White Collar,11.Oct.15,28221.97,10/11/2015
200002564,Leah,North,Female,54,Scotland,Other,11.Oct.15,40691.52,10/11/2015
200002565,Dylan,Hemmings,Male,50,Scotland,Blue Collar,11.Oct.15,34772.99,10/11/2015
300002566,William,Piper,Male,30,Wales,Blue Collar,11.Oct.15,42008.82,10/11/2015
300002567,Amanda,Dowd,Female,46,Wales,White Collar,11.Oct.15,54711.28,10/11/2015
300002568,Boris,Chapman,Male,27,Wales,White Collar,11.Oct.15,99502.56,10/11/2015
400002569,Adrian,Mills,Male,28,Northern Ireland,Blue Collar,11.Oct.15,33551.51,10/11/2015
100002570,Dan,Rampling,Male,39,England,White Collar,12.Oct.15,53388.21,10/12/2015
100002571,Tim,Greene,Male,41,England,White Collar,12.Oct.15,14800.36,10/12/2015
100002572,Dorothy,Coleman,Female,32,England,White Collar,12.Oct.15,89329.33,10/12/2015
100002573,Ian,Gibson,Male,32,England,White Collar,12.Oct.15,44978.01,10/12/2015
100002574,Maria,Gibson,Female,34,England,White Collar,12.Oct.15,51621.8,10/12/2015
100002575,Andrew,MacDonald,Male,31,England,White Collar,12.Oct.15,26913.26,10/12/2015
100002576,Ava,Henderson,Female,39,England,Blue Collar,12.Oct.15,21924.56,10/12/2015
100002577,Chloe,Vance,Female,37,England,White Collar,12.Oct.15,47843.83,10/12/2015
100002578,Maria,Taylor,Female,40,England,White Collar,12.Oct.15,1949.08,10/12/2015
200002579,Isaac,Wright,Male,46,Scotland,Blue Collar,12.Oct.15,94688.11,10/12/2015
200002580,Harry,Greene,Male,61,Scotland,Other,12.Oct.15,42472.71,10/12/2015
200002581,Keith,May,Male,44,Scotland,Blue Collar,12.Oct.15,23676.9,10/12/2015
300002582,Sonia,Piper,Female,23,Wales,White Collar,12.Oct.15,65640.07,10/12/2015
300002583,Caroline,Sanderson,Female,36,Wales,White Collar,12.Oct.15,35852.79,10/12/2015
300002584,Yvonne,Slater,Female,32,Wales,White Collar,12.Oct.15,51208.53,10/12/2015
400002585,Zoe,Welch,Female,29,Northern Ireland,Blue Collar,12.Oct.15,13733.52,10/12/2015
100002586,Alexandra,Forsyth,Female,43,England,White Collar,13.Oct.15,14523.72,10/13/2015
100002587,Adrian,Terry,Male,33,England,White Collar,13.Oct.15,9987.42,10/13/2015
100002588,Emma,Jones,Female,39,England,White Collar,13.Oct.15,62902.54,10/13/2015
100002589,Mary,Oliver,Female,41,England,Blue Collar,13.Oct.15,45505.77,10/13/2015
100002590,Ian,Quinn,Male,35,England,White Collar,13.Oct.15,76480.41,10/13/2015
100002591,Lauren,Tucker,Female,30,England,Blue Collar,13.Oct.15,27944.23,10/13/2015
100002592,Jessica,Vance,Female,34,England,White Collar,13.Oct.15,17928.42,10/13/2015
100002593,Emily,Allan,Female,35,England,White Collar,13.Oct.15,2120.44,10/13/2015
100002594,Gavin,Metcalfe,Male,34,England,White Collar,13.Oct.15,17007.15,10/13/2015
100002595,Wendy,Lee,Female,24,England,White Collar,13.Oct.15,2590.6,10/13/2015
100002596,Karen,Reid,Female,32,England,White Collar,13.Oct.15,27985.76,10/13/2015
200002597,Alan,Walker,Male,43,Scotland,Other,13.Oct.15,9546.56,10/13/2015
200002598,Sean,Cornish,Male,52,Scotland,Other,13.Oct.15,45992.16,10/13/2015
200002599,Sebastian,Simpson,Male,51,Scotland,White Collar,13.Oct.15,24745.8,10/13/2015
200002600,Ian,Hodges,Male,55,Scotland,Other,13.Oct.15,74534.05,10/13/2015
200002601,Jake,McGrath,Male,58,Scotland,Blue Collar,13.Oct.15,128259.93,10/13/2015
200002602,Julian,Martin,Male,44,Scotland,Blue Collar,13.Oct.15,65479.32,10/13/2015
300002603,Theresa,Graham,Female,33,Wales,White Collar,13.Oct.15,53133.68,10/13/2015
300002604,Jasmine,Newman,Female,31,Wales,Other,13.Oct.15,14961.53,10/13/2015
400002605,Jan,Murray,Female,22,Northern Ireland,Other,13.Oct.15,18299.03,10/13/2015
100002606,Michael,Johnston,Male,29,England,White Collar,14.Oct.15,36582.31,10/14/2015
100002607,Ruth,Brown,Female,25,England,White Collar,14.Oct.15,23571.9,10/14/2015
100002608,Steven,Underwood,Male,38,England,White Collar,14.Oct.15,90250.17,10/14/2015
100002609,Audrey,Hunter,Female,40,England,Other,14.Oct.15,1795.2,10/14/2015
100002610,Adrian,Randall,Male,40,England,White Collar,14.Oct.15,38282.11,10/14/2015
100002611,Jason,Ferguson,Male,38,England,Blue Collar,14.Oct.15,83131.72,10/14/2015
100002612,Warren,Avery,Male,28,England,White Collar,14.Oct.15,12028.2,10/14/2015
200002613,Blake,Cornish,Male,60,Scotland,Blue Collar,14.Oct.15,23011.89,10/14/2015
200002614,Adrian,Powell,Male,44,Scotland,Blue Collar,14.Oct.15,18393.7,10/14/2015
300002615,Jacob,Cameron,Male,31,Wales,Blue Collar,14.Oct.15,56035.34,10/14/2015
300002616,Gordon,Anderson,Male,36,Wales,Blue Collar,14.Oct.15,56449.04,10/14/2015
300002617,Paul,Langdon,Male,35,Wales,White Collar,14.Oct.15,12813.83,10/14/2015
400002618,Alison,McGrath,Female,28,Northern Ireland,Other,14.Oct.15,133050.09,10/14/2015
100002619,Kimberly,Parr,Female,35,England,Other,15.Oct.15,104867.33,10/15/2015
100002620,Rachel,Blake,Female,31,England,Other,15.Oct.15,81245.5,10/15/2015
100002621,Evan,North,Male,43,England,Blue Collar,15.Oct.15,2965.82,10/15/2015
100002622,Alison,Jones,Female,29,England,Other,15.Oct.15,68344.02,10/15/2015
100002623,Anne,Arnold,Female,45,England,White Collar,15.Oct.15,81370.16,10/15/2015
100002624,Stephen,Murray,Male,38,England,Blue Collar,15.Oct.15,6958.19,10/15/2015
100002625,Leonard,Sutherland,Male,33,England,White Collar,15.Oct.15,32247.97,10/15/2015
100002626,Heather,Fisher,Female,35,England,White Collar,15.Oct.15,10708.34,10/15/2015
100002627,John,Wright,Male,47,England,White Collar,15.Oct.15,39124.62,10/15/2015
100002628,Grace,Henderson,Female,46,England,White Collar,15.Oct.15,45737.65,10/15/2015
100002629,Matt,Poole,Male,24,England,White Collar,15.Oct.15,56070.28,10/15/2015
200002630,Victoria,Young,Female,54,Scotland,White Collar,15.Oct.15,16332.53,10/15/2015
200002631,Nicholas,Knox,Male,46,Scotland,Blue Collar,15.Oct.15,50945.1,10/15/2015
200002632,Joseph,Johnston,Male,41,Scotland,Blue Collar,15.Oct.15,25407.37,10/15/2015
200002633,Faith,Dowd,Female,51,Scotland,Blue Collar,15.Oct.15,24237.4,10/15/2015
200002634,Paul,Sanderson,Male,57,Scotland,Other,15.Oct.15,139509.54,10/15/2015
300002635,Tim,Coleman,Male,41,Wales,Other,15.Oct.15,60076.55,10/15/2015
300002636,Jasmine,Dyer,Female,38,Wales,White Collar,15.Oct.15,27284.71,10/15/2015
300002637,Jacob,Parsons,Male,39,Wales,Blue Collar,15.Oct.15,5201.79,10/15/2015
400002638,Jennifer,Sanderson,Female,15,Northern Ireland,White Collar,15.Oct.15,12548.21,10/15/2015
100002639,Lauren,Paige,Female,22,England,White Collar,16.Oct.15,73415.97,10/16/2015
100002640,Rebecca,Russell,Female,42,England,Blue Collar,16.Oct.15,46452.14,10/16/2015
100002641,Carolyn,Paige,Female,40,England,White Collar,16.Oct.15,52735.66,10/16/2015
100002642,Adrian,Brown,Male,38,England,Other,16.Oct.15,40414.88,10/16/2015
100002643,Nicholas,Stewart,Male,28,England,White Collar,16.Oct.15,47740.27,10/16/2015
100002644,Carolyn,Wright,Female,36,England,White Collar,16.Oct.15,52050.39,10/16/2015
100002645,Anne,Bell,Female,39,England,White Collar,16.Oct.15,73238.04,10/16/2015
100002646,Warren,Gill,Male,37,England,White Collar,16.Oct.15,10911.82,10/16/2015
100002647,Joshua,Hemmings,Male,39,England,White Collar,16.Oct.15,30238.1,10/16/2015
200002648,Nicholas,Allan,Male,51,Scotland,Blue Collar,16.Oct.15,14693.74,10/16/2015
200002649,Kevin,Sutherland,Male,44,Scotland,Blue Collar,16.Oct.15,38646.92,10/16/2015
200002650,Liam,Arnold,Male,50,Scotland,Blue Collar,16.Oct.15,6844.11,10/16/2015
200002651,Gabrielle,Poole,Female,47,Scotland,Other,16.Oct.15,20587.44,10/16/2015
200002652,Kylie,McLean,Female,50,Scotland,Other,16.Oct.15,26851.86,10/16/2015
200002653,Chloe,Short,Female,52,Scotland,Other,16.Oct.15,53599.25,10/16/2015
300002654,Victoria,Poole,Female,35,Wales,White Collar,16.Oct.15,78006.49,10/16/2015
300002655,Bernadette,Chapman,Female,37,Wales,White Collar,16.Oct.15,66400.88,10/16/2015
100002656,Dorothy,Lawrence,Female,43,England,Blue Collar,17.Oct.15,50078.57,10/17/2015
100002657,Jacob,Wilkins,Male,31,England,White Collar,17.Oct.15,24779.98,10/17/2015
100002658,Ruth,Cornish,Female,37,England,White Collar,17.Oct.15,31117.71,10/17/2015
100002659,Grace,Wallace,Female,45,England,White Collar,17.Oct.15,101994.01,10/17/2015
100002660,Ruth,Skinner,Female,42,England,Other,17.Oct.15,4959.12,10/17/2015
100002661,Amanda,Paige,Female,30,England,White Collar,17.Oct.15,25489.52,10/17/2015
100002662,Harry,Hart,Male,25,England,Other,17.Oct.15,73869.26,10/17/2015
100002663,Charles,Watson,Male,46,England,White Collar,17.Oct.15,94033.87,10/17/2015
200002664,Donna,Slater,Female,42,Scotland,Other,17.Oct.15,59189.09,10/17/2015
200002665,Oliver,Davidson,Male,52,Scotland,Other,17.Oct.15,13536.36,10/17/2015
200002666,Joshua,Simpson,Male,46,Scotland,Blue Collar,17.Oct.15,86983.68,10/17/2015
200002667,Boris,Gray,Male,59,Scotland,Blue Collar,17.Oct.15,9905.53,10/17/2015
200002668,Heather,Watson,Female,47,Scotland,Other,17.Oct.15,9169.82,10/17/2015
300002669,Julian,Cornish,Male,18,Wales,White Collar,17.Oct.15,49678.06,10/17/2015
300002670,Dylan,Murray,Male,42,Wales,White Collar,17.Oct.15,1153.98,10/17/2015
100002671,Diana,Graham,Female,38,England,Blue Collar,18.Oct.15,31728.14,10/18/2015
100002672,Simon,Buckland,Male,35,England,White Collar,18.Oct.15,8257.62,10/18/2015
100002673,Gordon,Powell,Male,50,England,White Collar,18.Oct.15,56402.62,10/18/2015
100002674,Christopher,MacDonald,Male,40,England,White Collar,18.Oct.15,2559.52,10/18/2015
100002675,Paul,Peake,Male,47,England,Other,18.Oct.15,19916.05,10/18/2015
100002676,Sebastian,MacDonald,Male,29,England,White Collar,18.Oct.15,21908.77,10/18/2015
100002677,Jan,McLean,Female,38,England,White Collar,18.Oct.15,39171.72,10/18/2015
100002678,Irene,Rees,Female,35,England,White Collar,18.Oct.15,11634.97,10/18/2015
100002679,Grace,MacDonald,Female,46,England,Blue Collar,18.Oct.15,9564.07,10/18/2015
100002680,Ruth,Gibson,Female,27,England,White Collar,18.Oct.15,23183.41,10/18/2015
100002681,Neil,McDonald,Male,34,England,White Collar,18.Oct.15,24433.04,10/18/2015
100002682,Fiona,Clarkson,Female,25,England,White Collar,18.Oct.15,13710.31,10/18/2015
100002683,Nicholas,Miller,Male,36,England,White Collar,18.Oct.15,61333.01,10/18/2015
100002684,Diana,Sanderson,Female,46,England,Other,18.Oct.15,49374.99,10/18/2015
200002685,Chloe,Avery,Female,49,Scotland,Other,18.Oct.15,29854.64,10/18/2015
200002686,Victor,Ogden,Male,57,Scotland,Blue Collar,18.Oct.15,42706.66,10/18/2015
200002687,Lucas,Lyman,Male,50,Scotland,Blue Collar,18.Oct.15,82077.52,10/18/2015
200002688,Tracey,McDonald,Female,50,Scotland,Other,18.Oct.15,15104.72,10/18/2015
300002689,Nathan,Smith,Male,31,Wales,Blue Collar,18.Oct.15,42471.07,10/18/2015
300002690,David,Mitchell,Male,44,Wales,Other,18.Oct.15,16627.15,10/18/2015
400002691,Amy,Abraham,Female,42,Northern Ireland,Other,18.Oct.15,46393.55,10/18/2015
100002692,Jan,Clark,Female,39,England,Other,19.Oct.15,34441.92,10/19/2015
100002693,Harry,Avery,Male,35,England,White Collar,19.Oct.15,49048.13,10/19/2015
100002694,Brian,Lee,Male,34,England,White Collar,19.Oct.15,16194.49,10/19/2015
200002695,Tim,Piper,Male,57,Scotland,Blue Collar,19.Oct.15,106232.34,10/19/2015
200002696,Blake,Langdon,Male,43,Scotland,Blue Collar,19.Oct.15,61360.64,10/19/2015
200002697,Dylan,McLean,Male,47,Scotland,Other,19.Oct.15,60277.8,10/19/2015
400002698,Ryan,May,Male,25,Northern Ireland,White Collar,19.Oct.15,22186.17,10/19/2015
400002699,Ruth,Graham,Female,61,Northern Ireland,White Collar,19.Oct.15,4387.05,10/19/2015
100002700,Joanne,Walker,Female,35,England,White Collar,20.Oct.15,10247.99,10/20/2015
